v	Vector
[OH2].[O]=[C]([OH])[CH]1[CH]2[CH2][CH2][CH]([O]2)[CH]1[C](=[O])[OH]	0	49 84 126 302 388 507 614 650 656 790 807 839 896 926 1019 1025 1136 1308 1314 1318 1365 1378 1431 1486 1652 1917 1921 1937 1940 1976	11.03223562934089,-4.090221726500497,-5.688416592360601,2.991413472955126,3.072078812788274,1.9900036726236219,-1.2807396499900188,2.5467860939081604,-1.4995589713384754,-0.75093242570131,-1.9894989710710087,-1.8246401863122852,0.18225777000879678,-0.2990668396023031,-2.097863695439547,0.08270646984989083,1.6171320902787187,-0.6896182935655947,-1.8192277134118366,-0.5229160630527244,-0.5204924501802555,-0.545084482225771,-0.9163167641990739,0.9146831910766688,0.2690292282767026,0.06606073514965523,0.06706825624318485,-0.9166150061997012,0.8434904727462971,-0.6871514255744949,0.9767630288097385,0.2429912636841946,0.7592364494910943,0.1944848101383163,0.04641975495404388,1.8226586823815814,0.6833768705928246,-0.523137651280081,0.826101534578066,1.3426722001582574,1.9474004690239919,-0.09215015503890533,0.28302545350237723,-0.6179394280861831,-0.14318364973457248,-0.9465562997090071,-1.1495188619654757,0.7095103789454892,0.49601315469622886,0.3393889087219627,-0.9736936932081051,-0.37773749279885827,-1.4191170870429155,0.7383748727118927,-0.09053583588423114,-0.40928187164545415,-0.3327445590996565,-1.0916126828464594,-0.49026389022877426,1.0147143816185402,-0.5683204308431768,-0.974887116779379,-0.5213320397866359,-0.47930209171393207,-0.6455333657604976,-0.6600400753331894,-0.5243209134848674,0.6352863961650272,-0.3383177126674192,0.9229056601206944
[CH3][CH]([CH3])[N]([C]#[N])[CH]([CH3])[CH3]	0	1 91 271 362 492 565 632 674 790 881 1057 1083 1384 1493 1652 1666 1673 1781 1891	13.162710237087955,2.1053802945615017,3.284731813043971,1.2628001876185326,1.3571680943218212,-1.3171913755846512,2.8014983330827326,-2.7566985427798754,0.9031721423603695,2.5923958266755895,1.5452111469877285,2.160712702998709,3.5448456905791463,3.094451390299355,2.0961934789988703,-0.36972683423149344,0.30223996470874126,0.2674632733092642,0.14480657681810305,-0.6052741171774667,-1.044908848070769,-1.5047145731397134,-0.016026397235943346,0.31063961833340115,-0.1581343222390953,-0.3727388757913376,0.0994614752173888,1.1357438480357347,0.7044839776125722,0.2840917831605441,-0.18356669749773505,-0.13509726727754004,0.6299360537303006,0.16676424344668844,-0.3841783571933231,0.38131579196092624,0.7233451079460955,0.6403035628271995,0.3438511840574672,0.3548325024082807,-0.21196165881735712,0.5597186249601451,-0.8337132970108961,-1.9543025622084151,0.7001026575638017,-0.26365734815478636,0.8014033348764884,-0.6338466840683563,0.3221023606664417,0.3013861042405762,0.8349949582084821,-0.5617360327118952,-0.6514705470705806,-0.23421832101241483,0.053260407077079075,0.3963720609824142,-0.14421391294380387,-0.286710868071686,0.4194568180891102,0.10735051021758013,0.4838331021534232,0.016960998984715148,-0.05902967520120306,0.7801447120907163,0.2695726755410061,0.512350338760126,0.43116949906928326,-0.7567952538140739,-0.09379872912812892,-0.3129889384835442
[N]#[C][C]([C]#[N])=[CH][c]1[cH][cH][s][cH]1	0	363 427 431 471 522 529 674 675 694 790 803 807 815 872 901 982 1073 1232 1303 1380 1384 1441 1478 1504 1593 1652 1684 1769 1791 1873 2023 2033	8.858633224600263,7.113051019369744,1.5040504154277559,1.753452261666401,-0.6542246461195407,0.5979964462931115,-1.5406129904157495,5.738204049973541,1.0490292920441133,-1.628973913226392,4.761222371280227,2.018066394923544,5.2444737837934525,4.00991100254531,0.41246487681896177,-2.180576870577555,1.5304349647740105,-1.8558588019238218,2.6537637020495275,0.3096355306913762,1.2685350472148897,-1.8100332699889048,-0.41367063364227297,0.801711254078233,0.08864605777768308,1.0602937269663009,1.3057533211428978,-0.12283679463749331,1.8435068213485353,-0.7227018134747206,2.369771790809497,-0.5264922273364182,0.403648838734465,0.3498949343252562,-1.3760547444871292,0.19560782262721943,0.5639224582076631,1.5286871960000363,-0.06900824542694428,-0.5019823538417523,1.167728796076859,0.2645244222735489,-0.6728383245773076,-0.3688680725630443,0.627421570620289,0.04808404729054361,1.2238900638502919,0.673437520405756,-0.04373127872352245,-0.5019755519511931,1.683928076587787,-0.134210508654247,-0.31578859851876395,0.6551762479464563,0.11396646955118162,-0.3470704539186771,-0.1285088814877393,-0.5294152481774959,0.4270449301567818,-0.21689233485509352,0.22186842864751155,-0.19459908210798593,-0.0929162982150587,-0.10842701272250044,1.0519503050936474,0.6024328609290794,-1.2717882417822868,-0.9498875059099464,-0.011757359365792697,0.481328518693226
[CH3][NH][CH]1[CH2][CH2][CH2][CH2][CH]1[OH]	0	49 82 91 135 179 239 302 388 575 622 771 807 852 877 926 945 1019 1033 1048 1057 1100 1131 1152 1308 1341 1365 1652 1812 1839 1865 1883 1891 1932	13.445939205115481,-0.2652068072537193,-4.924342591783193,-0.6012746504453188,1.317819068092771,1.273434913768733,-0.26980567559620333,-0.48416030986369407,-1.8936260774048448,-0.24755942859159336,-0.5300321790851514,-0.9254281678577864,-0.42216293492216755,-0.530144224209512,-1.4786329360384802,-0.9803302827915257,0.12755231609776313,-0.29997770056495615,2.144313199491687,0.15300939056755208,-0.005703903519731768,-0.6757676501709762,0.8959435589275675,0.16754209267693732,0.45578941369277004,-0.48988088321342943,-0.47407177773930187,1.2397579869648614,-0.1296470276562246,-0.6855009315816729,-0.23475002239894555,0.27976385653367564,0.17297323925657992,-0.14145455951489122,-0.33638826044932707,-0.6161630783445818,0.1329241512462208,-0.24755682099652665,0.15366855361695414,0.3666755703994971,0.42926001131070024,-0.09547180627869034,-0.36989036495051414,0.2321304460741021,-0.24430123410767213,0.7074929932905288,-0.4486748314068398,-0.3037737897903192,0.2595551844761881,-0.29965204968172743,0.5551328179318957,-0.24703113324000833,0.014068613156998061,0.6021983122889054,0.6289003528271195,0.13898703149132852,0.046341720357380545,0.2285288549022304,0.21056695139681864,0.4433649384044613,0.5380619561459756,0.5758449216308907,0.541976386479335,0.42470564568189456,0.362675568286064,0.11198244248097122,-0.1650485092537289,0.25441854868765695,0.17640677950924144,0.11736048346924073
[CH3][C]12[CH2][C]1([C]([NH2])=[O])[CH2][O]2	0	1 91 134 231 261 271 281 284 302 401 591 623 650 656 766 807 926 1017 1050 1057 1060 1142 1171 1242 1252 1358 1401 1652 1821 1842 1917 1961	13.379643953481512,0.9757964842986426,-3.805248806868733,2.198908669084133,1.2316361029764171,-0.8485685000717847,-0.6886602255668248,1.3405452521360712,2.185243788884075,-1.9393880100590744,-1.4593222934985866,3.1593408970720427,-1.3291851638522576,-0.9577682746276703,3.4771693346628885,2.444236728317876,1.2013526573679318,-0.5887973504290993,-1.170676037466885,-0.35576026882423206,0.9499466512364884,-0.9012247232479654,-0.1062813655482065,-0.7499124832985429,-0.6896938853109913,0.2685278723765329,0.09288500402744537,0.7244013686516587,0.9404015064933096,-0.004114235125724119,-0.9331611991611761,-0.5054837122661069,0.8482133821681551,-1.0292702959368387,-0.002056805083548989,0.7314501680350841,-0.6490257748297596,0.6739936157730348,0.182446685832802,0.5150647945992428,0.28836905524430856,0.38778559923396283,0.203328144849033,-0.0660880643355452,-0.050326191835935674,-0.036034965423600185,-1.1596670078924136,0.5640866851840693,0.051588319271407196,0.07153031570157253,0.0402395684981286,0.19758353274649637,0.29900087978126977,0.7205179171000695,-0.6884008784835849,-0.5105891169119008,0.7213679740505257,0.4443165735347651,-0.1444238688222681,-0.3979561091685713,0.3454751863926692,-0.6279829729983595,0.5754765885142482,-0.36387881119922943,0.6817893663574826,0.16313673648613033,0.2379407369143809,-0.28716510849708443,-0.6080983499611491,0.3198893221341228
[CH3][S][c]1[s][n][c]2[c]1[c](=[O])[n]([CH3])[c](=[O])[n]2[CH3]	0	0 49 60 91 116 119 122 181 314 378 400 449 489 503 504 514 564 611 650 675 754 771 935 1019 1057 1063 1282 1304 1380 1454 1531 1572 1606 1640 1652 1696 1723 1730 1748 1863 1923 1984 2015	4.77404505827622,4.838589453034206,0.744443375991603,-1.5217703792342332,-2.2039802808959936,-0.7414455796392638,6.50290106654141,1.5079966347069547,2.0597359356149276,0.12007845360998187,-1.9646302162993896,-1.261328898704979,0.03162299393588308,1.7494924832296894,-1.1768562791278814,0.17250353895701137,-0.547184687955731,-1.307890186935602,-0.1071970367053885,0.9414370176848387,-0.11698738733861402,-1.960058578793138,1.801350244123073,0.5198438072198169,-2.872249290218093,0.2201962674557889,0.1060701383840863,0.7588535290379705,-0.41049561616763935,0.853705330639029,-0.2662606327645203,-1.7383376374660973,-1.388019815409328,-0.5539139785356949,-0.8598884680555969,-0.32858694637176167,1.2997046912399453,-1.5281311861752598,-0.8697636348642639,0.958114300761175,0.6048325221820051,-1.5187447348000958,-1.4647350832673385,-1.6101847603851183,-1.2897902990106613,-0.8895980109941772,-0.06641217001936398,1.0716995472759365,-0.6944598601163062,0.8258986800470471,0.08302696881242644,1.47407447193478,0.6927369656677926,-1.5113915747241413,-0.17298046377288578,0.42449756266021826,-0.7277410418638477,0.4143819429998874,-1.77005383917705,0.13263296217658985,0.31843445235233414,0.40289105831578875,-0.5306388120016242,0.3767545864351059,-0.07890235674801055,-0.5787703340167389,-0.7422146722853414,0.10330593892678774,-0.6868944229291702,0.19562028650683658
[CH3][C]12[C](=[O])[NH][C]13[CH2][N]2[CH2]3	0	91 134 287 302 314 650 683 713 743 782 926 935 936 1056 1057 1060 1100 1114 1227 1287 1347 1380 1391 1481 1652 1701 1813 1851 1879 1938	12.736603719213198,3.0868178040837164,-4.720417244158071,1.0923636195786366,-1.355716585565906,-1.6669106072939797,-1.9185331456929866,-0.36038317071520487,4.889051163293829,-0.6827443604374925,-2.287638057670954,1.9793634939171638,-1.3073264467891377,0.1210436562506263,2.71167446175278,3.4194696508271774,0.3469958136536672,-0.05323329192886517,-1.1067754017492417,-0.3575109081384854,1.2031445083308143,0.49429942495555634,0.1882729011448026,-0.7803302903275338,-0.4098043001807621,0.7333767324774972,1.1714310893558015,-0.2215239824621862,-0.0903730077515561,0.11105448196642242,-0.8055403680067935,0.17770744386844306,-0.6401339375614494,-0.08686018266264484,0.16731385225901874,-0.278661500980236,0.14784424824050285,0.581220134793792,0.7773971303744223,-1.3050396538189077,0.3186528201161398,0.39823617468956723,-0.22842580234992216,-0.9291453736291526,-0.13143112061004772,0.9923164622218976,-0.7166385379114,0.8281159704155883,1.135955951338001,0.18115261220321832,-0.5037464778565499,0.5776001897958096,-0.49242254756671944,-0.062275690371002,-0.34276720398013594,0.6491720005755235,0.39831650895830617,1.236109249840803,0.5521555938345036,0.8660672239460702,0.9714326053405918,0.29003511297392726,0.2658007121645168,-0.0989858791012724,-0.5681423633293691,0.26381299557434756,-0.29083165864776267,-0.21548036840149876,0.2607005406292665,0.29189078329143214
[CH3][CH2][O][c]1[cH][c]2[c]([cH][c]1[O][CH2][CH3])[C]([CH2][N]1[C](=[O])[c]3[cH][cH][cH][cH][c]3[C]1=[O])=[N][CH2][CH2]2	0	14 80 91 95 155 157 295 302 306 314 329 352 363 378 439 475 506 527 588 625 642 650 655 695 732 791 879 881 926 935 936 974 989 1015 1057 1073 1145 1148 1236 1265 1328 1365 1380 1412 1452 1463 1469 1572 1606 1652 1656 1700 1713 1739 1761 1772 1794 1837 1839 1866 1873 1879 1936 1970 1993	-10.850536689935495,0.18619499573210552,0.34515308178401827,0.7423928542662692,-4.210299327746424,-3.3850855588152076,-2.2583762095266957,-0.34226405708086527,2.526208974895143,0.5838325263886369,-3.4423089708563204,-2.0291324058761298,1.2879751216844082,-0.5829096942110414,-0.7364813118111674,1.7031863864677836,-1.7433247352065409,0.8665694103196793,0.5964764181130363,0.3604627409658422,-0.6537047160827136,0.8272790087777727,0.2975171058416607,1.9650087173723918,0.775945539885273,-0.08449807197255194,-1.820371894705239,0.49587412107698087,-1.2900209749861822,-0.11151499919038182,-0.4068123073099138,0.7471270679984263,1.2315094653915861,0.608195612116917,-1.0776348920915484,-0.48659685214320325,-0.36248146021632827,-0.4300315090521306,0.9825889499702534,-1.7672866720527103,-1.3116056771367686,-1.3296647207302492,-0.686799375281387,0.9862692718329876,0.19395268275153685,0.4976667478548609,0.08397145360031766,-0.21382802793949945,0.20835465843047313,-0.1348880128286692,0.8657175435122089,0.7785767187294711,-0.7770927016833973,0.9571875691468614,-0.4263830832616938,-0.1224088894837223,1.4416383161999313,-0.5320687841116765,0.4735264338808165,0.03260454802742935,0.0023066328229685573,-0.00819473736427212,0.3533793046934077,0.43604974694346504,0.1760907238745808,0.04361560960626992,0.34599003052573785,0.5630147710185899,-0.5655235747545306,0.11815057353355768
[NH2][C](=[O])[CH2][N+](=[O])[O-].[NH3]	0	80 201 210 218 231 309 650 715 753 807 838 930 1058 1092 1148 1171 1477 1641 1652 1898 1917 1961 1963 1966	13.82409203727067,4.31309953502394,1.8786245941514346,1.1612269035310736,2.163584852353633,2.7083907527124533,-0.5384214510922115,5.125118846575928,0.0054724511869036485,1.862291299478239,-1.5033746602569498,0.4275242062331664,0.02171475894615582,-0.7045139864826229,-0.4830923714037064,2.9386073334305927,1.504356972438314,2.193926164094378,-0.8694506432496201,-1.0147912709233924,-1.2677143968616738,-0.6931171608273159,0.11259446584791613,0.4912087244095047,-0.3686885003585023,-0.3819907517966139,1.0814658208988823,0.7735516112551021,0.20013364002663325,-0.7026371608532197,0.26650094721313666,-1.7350131153695187,0.0015087845248724571,-0.3219362162491092,0.510459989161959,-0.8274638238564477,-0.16247504979140903,0.4809528988468068,-0.31566925518215405,0.7455641439117893,-0.22750821344668354,-0.125896028706882,1.2448502468681906,0.8867250838102724,0.09503267582550817,-0.008951760960892563,0.32772899651857257,0.07895147511077147,0.061002204330738496,0.17162564553237092,-0.12479700419914092,-0.3270674119775032,-0.2726939805101074,0.707768539696904,-0.494671695520299,-0.06588483385773891,-0.5466454894035006,-0.6223838400506674,-0.4790524775195514,-0.39494252128960716,0.37125478823119223,-0.4158132184503004,-0.31135762086502505,-0.09871358228057775,0.49053605796190203,0.14288241673569857,0.04145880149754358,-0.630205593074789,-0.16388793527900436,0.24471086528428573
[CH2]=[CH][C]#[N].[CH2]=[CH][S](=[O])(=[O])[CH]=[CH2]	0	150 157 190 350 398 650 674 694 714 754 790 988 1028 1366 1384 1426 1476 1478 1587 1642 1652 1851 1894 1921	11.320508372149021,2.6912781288085923,2.267972460426348,3.328457584263955,-0.7367979163271049,0.16910324242963642,-2.1467484739397995,6.3324773305275315,2.4160264503176796,1.7875481831296016,4.782801125841676,-0.3192618362115669,1.3019459577104286,0.9210736841735894,0.9013636499241189,-4.032725976468527,-0.2833681436389833,-3.7799756550361048,1.0428150877337017,3.225019101336684,1.3259151559122877,5.273791345713747,-1.0326482486350381,2.610770061313164,-0.4892609919686474,-2.0625925774700433,2.0693411203765057,-1.5360308215280207,-1.3735495336069423,-0.10651564133864039,-1.1487750453312289,-4.8665158817733385,0.5354974630640297,-0.3439693929452369,-1.0521502029017233,1.5822502106572032,-0.3670728932616142,0.45084886026876614,0.5144683246395354,0.12622596355809845,2.483508209539286,-0.5022121939541937,-1.4734874518283527,-0.28428560735139535,0.23576557469421533,0.32545099723398846,0.14766980851159378,-0.04438509633821308,0.18051368609435547,0.8891583664978617,-0.4158050878620245,-0.21885598924787097,-0.5916370679235174,-0.6219354027146692,-1.170431837402689,1.1469599186304325,-1.3029243117404912,-0.6258377691755375,-0.2350815196353363,-0.014445541635699666,0.4451539112862839,0.4889720439216584,0.011495904113027422,0.568817477206778,0.035427104342664606,-0.1574716507008754,0.31753134725048715,-0.2628368469853867,-0.4241622802698619,-0.23463142956532804
[NH2][C](=[S])[SH].[NH3]	0	97 110 218 229 231 326 689 791 807 930 1058 1134 1171 1601 1652 1961 2006	16.522145224301614,5.526746635316403,1.48312706137982,1.4509277901336435,1.630379957776117,2.0487169560794705,-0.8016471799243349,2.155733673367167,0.7315333361421251,-0.006400231499835485,-1.5155555455946796,0.2731581161429265,0.11008853663269436,-0.36412592176575953,-0.3264361346141691,0.22220701294621348,-0.12385175910297314,-0.16724341649069374,0.16879824258173737,-1.8368048806567248,0.976385017718874,-1.4782485155645704,0.5114951191342613,-0.6234579308150527,0.29625955260801085,0.0676188214425002,0.8152842789240284,0.7600514946987197,0.8857662247027107,-0.21871335814621223,0.20884853939070272,-0.5000471835411413,1.4132228119285979,-0.7307363082431241,0.40882638913892155,1.717961441890346,-0.7181168422962325,0.4705844922881963,0.47517341899799015,0.8626230436403872,-0.6397083533623896,-0.6399415788233793,1.1417647251324214,1.1403107781762059,0.08568834496361627,1.1636825930414125,1.038184415872275,-0.2975856124557923,0.38386328872145226,-0.15833016736836705,0.43561809391317585,-0.6111213273302518,-1.4231357955773114,-0.7193857013512321,-0.23483387834810077,0.11582177795618642,-0.05073231458349925,0.4477226145743929,-1.3731412681096162,0.23143950514458833,0.6015529565483004,-1.1224880741716305,0.24134758467378903,-0.37993083016245777,-0.05442097519248623,-0.3543913017301484,-0.6252165649789753,-0.7234263810478925,0.2155329183567667,-0.6509982110133747
[NH3].[N]#[C][SH]	0	218 229 608 674 790 791 801 930 1058 1384 1490 1652	17.396081697990866,6.942970169627866,0.837760175118606,2.308181130213196,-0.7691872634379752,1.5404596107642798,-1.1038610538536444,1.876334798114675,0.2437735810202738,-0.4550207294193659,-0.24638839141160024,2.117416238018906,3.0353824006797847,1.1828773362433502,-0.5954851188025446,0.5384960214876068,0.3152857075789129,-0.6397248111324108,1.3368982877173508,-0.6928973409189827,0.7983748307228605,-1.1402720667096822,0.1706434039546013,0.2468048304695198,-0.17890106876110856,-0.2195941035554159,0.8604040550534309,0.27697935408759533,0.9054360311734948,-1.0484901059191654,0.7323652629206441,-0.5371796209059276,1.0759527586864008,-0.031000382337246793,-0.45827106582509064,0.8570696519624251,-0.6050987563329101,0.2826523543149291,0.09482421176780198,-0.31583788746748154,0.14700348002758454,-0.5358290581377428,0.2053056372379145,0.03242746072318156,0.44738845962568696,0.2962403434544314,0.7889099735757288,-0.28010028279911436,0.17623610000236611,0.2031010424985068,0.0954548515912737,-0.6184124184632189,-0.5458656916827651,-0.150129553957559,-0.47364631847242666,-0.1939879513091095,-0.5224041416999536,-0.21170243802915237,-0.5927185419487089,0.07454447385706248,-0.17931655632043114,-0.14835731045484035,-0.1385234965927455,0.18524086299222203,-0.4783581561571785,0.3997909645584088,-0.666432197310068,-0.7007362199646321,0.17613947215089887,-0.23243574088119556
[O]=[C]([OH])[c]1[cH][cH][c]2[c]([cH]1)[C](=[O])[c]1[c]([OH])[cH][cH][c]([OH])[c]1[C]2=[O]	0	126 314 315 352 363 392 410 456 477 527 650 722 807 832 843 875 918 973 974 987 1037 1064 1073 1192 1207 1233 1330 1365 1369 1380 1385 1476 1602 1607 1652 1700 1729 1747 1752 1785 1804 1873 1917 1991	-4.0894852653309695,4.524094438424904,-1.910942250898123,5.913523410896037,0.5844755983481215,1.2626390888913845,-1.055733210124837,0.2817939253491569,2.706052208956245,1.5039748710089418,-3.360516240153542,-1.878020979255329,2.319918568471711,-4.143896368726031,-2.5711693397535944,-0.03459557312364048,3.4973496137187743,-1.941501983854167,-0.2002316685843072,-1.0964613647664065,-1.5004114251418756,-1.796616526950399,0.22592667906763264,2.0702305376750365,0.72677311827882,-0.23216052438372797,-1.639517302189936,0.08109247603113295,-1.5405936495830828,-0.8654665508354717,0.7884970408630501,1.4615464866701098,-0.06688029084207947,-0.6437855270081331,0.8938300092318135,0.6406163755472997,-0.820729336984353,0.34687385496201306,1.5713807519858929,-0.48870310433638425,0.17453876501967433,-1.1426449279886244,-0.33821950295150555,-0.9673105739775536,0.707704958036466,0.8460164861059996,-0.3302298973454755,0.3794398321607292,0.3126008781031791,-0.5036284587722082,0.1617360148289524,0.2912439957193702,0.3568871304284434,-0.33189492503848295,0.435458625495751,0.111406596049626,0.3328580261631027,-0.6940421125097509,-1.0687861563465735,0.11100951593588419,0.6556799837733664,1.1878122284972463,0.3571241623027612,-0.5958395101452687,0.25342581307987794,0.20329699741248097,0.44061638508585016,-0.2813575795444938,0.653438067500534,0.3577598846768384
[CH2]=[N][NH2]	0	26 125 548 725 1171 1366 1611 1617 1652 1793 1894 1961	17.4007467326963,6.7373718829993,1.2703901348479283,1.642853332181092,0.7289672439951775,1.2967359338930613,-0.8709489545694586,1.2968213602897876,0.7246211819369602,0.7202960775915636,-0.6466557127145344,-0.3580240593798496,-0.6853311627324112,-0.7508214646174585,-0.4307136752523394,0.065444394404094,-0.04413341722456432,-0.5509795762140574,-0.3522477894715843,-1.3233971026798708,-0.01341137266846068,-0.5203497714091455,-0.8481796735214955,-0.14633858839828867,-0.12816990616579393,-0.10941614460469806,-0.06786073069642101,-0.04635740598275212,0.26739005659466897,0.7333007100915202,-1.7862796001300703,-1.274194365492951,0.11819677208348472,0.3058856361998674,0.11121573152223718,0.26175807576671783,-0.1344987815487049,0.5192179304341422,-0.09462292867039901,0.5853841273917817,0.38235907903007627,-0.4486091828028166,0.05059218359481377,0.5093628599814787,-0.154068341840721,0.15865348222605188,0.1534775420930074,-0.08216448685276051,0.07535562299806464,0.12480334621381617,-0.060524905998808165,0.22367405087246342,-0.31496868911909304,0.5961887818546824,-0.35391221243443577,0.20664587284972058,-0.6697349266398891,0.17080065615937823,0.27602942763605776,-0.10613609321331602,0.3451319345715417,-0.347993726520107,0.2368831946902773,-0.24992650838107613,-0.20895182793698508,-0.1260292549245422,-0.21974612118962628,-0.13344971982720033,-0.0022914551533247396,0.2525896311566228
[NH2][c]1[cH][cH][c]2[c](=[O])[cH][c](-[c]3[cH][cH][cH][s]3)[nH][c]2[n]1	0	3 62 228 306 314 345 363 378 518 546 576 650 655 657 675 694 735 926 942 980 996 1053 1073 1114 1145 1152 1155 1156 1171 1324 1357 1380 1441 1492 1557 1567 1584 1588 1652 1699 1700 1724 1804 1828 1839 1840 1855 1873 1919 1938 1944 1961 2016	-0.7471921674979788,8.19724031195678,0.48811923206067315,1.6994910432443455,-1.3991389577720177,3.3161274265862164,2.0168396690639994,-0.03837826810750439,0.07249837842030216,-0.9492367474959865,-3.0276647840294144,-0.6228991264735722,0.7720895009238353,0.09380698722202538,-1.0293150188685385,0.24907368957085457,1.2690205756326767,0.35990296683852246,0.2913121592509972,-0.8218509503623682,0.6676721454773129,1.0001196583655525,0.2337949601216473,0.1704130839961595,-0.6750632746983392,0.6919685968619267,-0.3332444856967363,-0.5918862583521479,1.8582900311710795,0.8211965041559564,-0.24967629309199757,-0.7766979469650914,-0.3724422724342994,-1.3308678486422487,-0.3905095520797689,-0.042369868373847236,0.44670601561242457,0.29427494852155206,0.323363724262066,0.9402663126710515,-0.060347608882990386,0.38809546873280426,0.39860130526629606,0.055277872736860134,-0.5674248253953592,1.140480061555884,0.364556315838025,0.560588344363374,-0.5494364338781563,-0.15595399983414462,-0.9226609838866362,0.22533330993243572,0.18660793132914744,-0.2843375812673854,0.030084734478878744,-0.941065458709909,0.4560300497643084,0.49942838738632256,-0.4475514957200796,-0.5442628595214406,-0.4525737665604532,-0.058724562188855356,0.17672640528618852,0.4432362857018832,0.06307747706299366,-0.18614823888945203,-0.010787797802917887,-0.317051676839793,0.33094158682087177,-0.10364112755741876
[OH][OH]	0	638 732 807 1365 1652	18.246243813541593,6.344756104887832,0.45397874796190535,1.954187306250461,0.8525441801968423,1.0035006739737913,-1.4263645914488847,-0.1333680064554577,-0.28694766624729795,0.3831676900304902,-1.3070216511282324,-0.7685986156086835,-0.1893568475765599,-1.3964835221320784,-0.694031676569192,0.7778134685851974,0.7313373660976427,-1.029924869573031,-0.47340759318172476,-0.7605061041907639,0.04047303260596752,-0.5127975505497426,0.17181369174882122,0.9122053504295156,0.034817520288275006,0.3764553893783962,-0.12813121719760068,0.2312946530114175,-0.006145861907457473,-0.40444306987131434,0.39302395641286647,0.2663486547902773,0.4208290903783005,-0.017049941941212843,0.298870675625811,0.1806540575062845,0.08198796792170099,0.2606299392829068,0.03855429667231414,0.42133773476262193,0.3425392410914182,0.22855904022036733,0.00749391445998171,-0.0889709487916715,0.09138756914055676,0.05355840052795288,-0.05479669186612113,-0.13069354536648542,-0.025143379211528316,0.15680269368205066,0.16527784818637048,-0.11679574149604424,0.03832168907196215,-0.0488567145233159,-0.14868928156805905,-0.07283509247791897,-0.17378608807859453,0.10057472678258392,-0.235387092807122,0.05198549177108233,0.13492915486882454,-0.009204923781493624,0.07736709957073976,0.0653627175766745,-0.14233568032461008,0.14194392916885257,-0.3749885466222398,-0.27345190368379724,-0.09838542495222258,0.11032647697505554
[CH2]=[O].[O]=[N][c]1[cH][cH][c]([OH])[c](=[O])[cH][cH]1	0	169 191 314 332 355 363 477 641 650 725 807 864 906 979 1037 1064 1073 1078 1137 1236 1270 1356 1365 1366 1369 1380 1545 1607 1652 1670 1753 1854 1873 1894 1944	5.7904476716402975,6.398240479138382,-0.12590656533824518,4.096539380350235,0.7971697088122061,2.0389929714134616,-1.8277218910887816,0.9016950730177037,1.0239148727261944,2.2298737898461987,-1.4476035436765202,-0.562337082837346,-0.031377520538585,-1.6501241441375696,-1.522836267700343,-0.17184033469828952,1.5031568657115169,-1.0413293948076205,0.13822022469963302,-0.8955584778502541,-0.32148264252488673,-0.3936672490779025,-0.3880136794925899,-0.3544303339361758,-0.16138007014590405,-0.9153880815756645,-1.017190044086606,-0.4324315105714383,0.14375827132341562,0.42651839079302445,-1.8953128718247658,0.7931647105452133,-0.3198927142781998,0.35743039606643456,-0.3477995123915106,-0.2390564089335811,-0.024352103525237978,0.4778023371614305,-0.36379777029391774,0.7759477032373157,0.5050123952865693,-0.7128715076726377,-0.4917017884489999,-0.7760294403134034,-0.18261727181587117,0.7312313747185625,-0.18450300964636784,0.0014370896344684247,0.3539411613796451,0.9157517065739351,-0.28238547498039174,0.5007630486822197,0.6673563658618787,-0.6633266171521728,-0.21960787145438448,-0.3131013448841893,0.6223164153982654,-0.025123988715781337,-0.3571113154377947,0.2588720416976267,-0.5447432098311605,0.3608864939029387,0.7493056157139053,-0.8192410657485434,0.1677339905734328,-0.48791553349233996,-0.09075400505565429,-0.8527345749515434,0.21082532705622903,0.046126195615602605
[CH2]=[CH2].[NH2][CH2][CH2][NH2].[O]=[C]([OH])/[CH]=[CH]\[C](=[O])[OH]	0	78 80 126 141 144 179 481 521 650 694 807 976 1034 1148 1171 1235 1365 1366 1478 1482 1514 1535 1652 1891 1894 1917 1961	9.904741059488721,-1.964438601994596,4.074853256128424,3.652128378313776,2.2530541496232077,3.449767201028188,-1.5851737096413643,5.4384966466383515,2.3217751634685966,0.32878005079254413,1.4370278814527575,-2.306587486274128,-0.5229165840268652,-1.9530751320133608,-0.05399733804295559,-0.9584495880392336,3.076996233445767,-2.063219113136884,-0.5715909086491512,-1.6779812276863613,1.485082293282843,1.7028634667905949,-1.7527849157397832,1.742067534019331,-0.15431369194664551,-1.279171427836196,2.010782694940607,0.30070295258348295,-0.616030158410261,0.061304203975552696,0.02955636707500231,-1.6067248284307776,1.7453411357345616,-1.7782998315082434,0.33618749442677365,1.3685329243619953,-0.14347074701032536,1.4044649092504546,-0.20392471044782945,0.5232260244668894,-0.35777888026294513,-0.4080805586990525,1.4664666237472659,0.12900732906722273,-0.058201849200385514,-0.3988314347847139,-0.5467747523204926,0.44937639272214813,-1.0305909346355968,-0.49645675803556455,-0.7346817295064809,-0.8666326663576307,-0.7519946920962406,0.02886661520719036,0.2120806372366501,1.0850651359300372,0.2458792580993277,-1.0173419815106208,-0.41771915168945245,-0.0364924679365044,0.3211305880453703,0.15704627089277287,1.1517679291484257,-0.12918488834772235,-0.5522955154224811,0.5601939796668056,0.16173929918190588,1.692757364459416,-0.18278064680445227,-0.4303727920850969
